Results	Entity	Line	Column	CheckID	Check Name
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5332	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5334	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5336	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5338	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5340	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5342	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5344	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5346	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5348	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5350	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5352	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5354	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5356	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5358	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5360	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5362	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5364	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5366	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5368	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5370	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5372	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5374	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5376	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5378	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5380	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5382	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5384	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5386	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5388	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5390	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5392	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5394	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5396	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5398	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5400	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5402	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5404	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5406	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5408	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5410	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5412	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5414	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
      Unconditional throw or break statement does not terminate non-empty switch-clause.	clang_getCursorKindSpelling	5416	2	MISRA08_6-4-5	6-4-5 An unconditional throw or break statement shall terminate every non-empty switch-clause
