Results,Entity,CheckID,Line,Column
            "Violation: Function "clang::cxindex::checkForMacroInMacroDefinition" (which has external linkage) defined multiple times.","checkForMacroInMacroDefinition","MISRA08_3-2-4","8786","9"
            "Violation: Function "clang::cxindex::checkForMacroInMacroDefinition" (which has external linkage) defined multiple times.","checkForMacroInMacroDefinition","MISRA08_3-2-4","8827","9"
            "Violation: Public Function "clang::cxcursor::CursorVisitor::Visit" (which has external linkage) defined multiple times.","Visit","MISRA08_3-2-4","189","20"
            "Violation: Public Function "clang::cxcursor::CursorVisitor::Visit" (which has external linkage) defined multiple times.","Visit","MISRA08_3-2-4","3172","20"
            "Violation: Public Function "EnqueueVisitor::EnqueueChildren" (which has external linkage) defined multiple times.","EnqueueChildren","MISRA08_3-2-4","2111","21"
            "Violation: Public Function "EnqueueVisitor::EnqueueChildren" (which has external linkage) defined multiple times.","EnqueueChildren","MISRA08_3-2-4","2436","21"
            "Violation: Private Function "AnnotateTokensWorker::getTok" (which has external linkage) defined multiple times.","getTok","MISRA08_3-2-4","6839","11"
            "Violation: Private Const Function "AnnotateTokensWorker::getTok" (which has external linkage) defined multiple times.","getTok","MISRA08_3-2-4","6843","17"
            "Violation: Private Function "MarkMacroArgTokensVisitor::getTok" (which has external linkage) defined multiple times.","getTok","MISRA08_3-2-4","7347","11"
            "Violation: Private Const Function "MarkMacroArgTokensVisitor::getTok" (which has external linkage) defined multiple times.","getTok","MISRA08_3-2-4","7351","17"
          "<a id=""246"">CLog.h</a>","","","",""
            "Violation: Public Function "clang::cxindex::Logger::operator<<" (which has external linkage) defined multiple times.","operator<<","MISRA08_3-2-4","73","10"
            "Violation: Public Function "clang::cxindex::Logger::operator<<" (which has external linkage) defined multiple times.","operator<<","MISRA08_3-2-4","74","10"
            "Violation: Public Function "clang::cxindex::Logger::operator<<" (which has external linkage) defined multiple times.","operator<<","MISRA08_3-2-4","79","10"
            "Violation: Public Function "clang::cxindex::Logger::operator<<" (which has external linkage) defined multiple times.","operator<<","MISRA08_3-2-4","80","10"
            "Violation: Public Function "clang::cxindex::Logger::operator<<" (which has external linkage) defined multiple times.","operator<<","MISRA08_3-2-4","81","10"
            "Violation: Public Function "clang::cxindex::Logger::operator<<" (which has external linkage) defined multiple times.","operator<<","MISRA08_3-2-4","82","10"
            "Violation: Public Function "clang::cxindex::Logger::operator<<" (which has external linkage) defined multiple times.","operator<<","MISRA08_3-2-4","83","10"
            "Violation: Public Function "clang::cxindex::Logger::operator<<" (which has external linkage) defined multiple times.","operator<<","MISRA08_3-2-4","84","10"
            "Violation: Public Function "clang::cxindex::Logger::operator<<" (which has external linkage) defined multiple times.","operator<<","MISRA08_3-2-4","85","10"
          "<a id=""247"">CXCursor.cpp</a>","","","",""
            "Violation: Function "clang::cxcursor::MakeCursorOverloadedDeclRef" (which has external linkage) defined multiple times.","MakeCursorOverloadedDeclRef","MISRA08_3-2-4","954","19"
            "Violation: Function "clang::cxcursor::MakeCursorOverloadedDeclRef" (which has external linkage) defined multiple times.","MakeCursorOverloadedDeclRef","MISRA08_3-2-4","966","19"
            "Violation: Function "clang::cxcursor::MakeCursorOverloadedDeclRef" (which has external linkage) defined multiple times.","MakeCursorOverloadedDeclRef","MISRA08_3-2-4","979","19"
            "Violation: Function "clang::cxcursor::MakeMacroExpansionCursor" (which has external linkage) defined multiple times.","MakeMacroExpansionCursor","MISRA08_3-2-4","896","19"
            "Violation: Function "clang::cxcursor::MakeMacroExpansionCursor" (which has external linkage) defined multiple times.","MakeMacroExpansionCursor","MISRA08_3-2-4","902","19"
            "Violation: Function "clang::cxcursor::MakeCXCursor" (which has external linkage) defined multiple times.","MakeCXCursor","MISRA08_3-2-4","90","19"
            "Violation: Function "clang::cxcursor::MakeCXCursor" (which has external linkage) defined multiple times.","MakeCXCursor","MISRA08_3-2-4","97","19"
            "Violation: Function "clang::cxcursor::MakeCXCursor" (which has external linkage) defined multiple times.","MakeCXCursor","MISRA08_3-2-4","126","19"
          "<a id=""248"">CXIndexDataConsumer.cpp</a>","","","",""
            "Violation: Public Function "clang::cxindex::CXIndexDataConsumer::handleReference" (which has external linkage) defined multiple times.","handleReference","MISRA08_3-2-4","891","26"
            "Violation: Public Function "clang::cxindex::CXIndexDataConsumer::handleReference" (which has external linkage) defined multiple times.","handleReference","MISRA08_3-2-4","905","26"
            "Violation: Public Function "clang::cxindex::IBOutletCollectionInfo::IBOutletCollectionInfo" (which has external linkage) defined multiple times.","IBOutletCollectionInfo","MISRA08_3-2-4","265","24"
          "<a id=""249"">CXIndexDataConsumer.h</a>","","","",""
            "Violation: Public Function "clang::cxindex::DeclInfo::DeclInfo" (which has external linkage) defined multiple times.","DeclInfo","MISRA08_3-2-4","86","2"
            "Violation: Public Function "clang::cxindex::DeclInfo::DeclInfo" (which has external linkage) defined multiple times.","DeclInfo","MISRA08_3-2-4","96","2"
            "Violation: Explicit Public Function "clang::cxindex::ScratchAlloc::ScratchAlloc" (which has external linkage) defined multiple times.","ScratchAlloc","MISRA08_3-2-4","512","21"
            "Violation: Public Function "clang::cxindex::ScratchAlloc::ScratchAlloc" (which has external linkage) defined multiple times.","ScratchAlloc","MISRA08_3-2-4","515","21"
            "Violation: Public Function "clang::cxindex::ObjCContainerDeclInfo::ObjCContainerDeclInfo" (which has external linkage) defined multiple times.","ObjCContainerDeclInfo","MISRA08_3-2-4","112","2"
            "Violation: Public Function "clang::cxindex::ObjCContainerDeclInfo::ObjCContainerDeclInfo" (which has external linkage) defined multiple times.","ObjCContainerDeclInfo","MISRA08_3-2-4","119","2"
            "Violation: Public Function "clang::cxindex::IBOutletCollectionInfo::IBOutletCollectionInfo" (which has external linkage) defined multiple times.","IBOutletCollectionInfo","MISRA08_3-2-4","226","2"
          "<a id=""250"">CXString.cpp</a>","","","",""
            "Violation: Function "clang::cxstring::createRef" (which has external linkage) defined multiple times.","createRef","MISRA08_3-2-4","57","9"
            "Violation: Function "clang::cxstring::createRef" (which has external linkage) defined multiple times.","createRef","MISRA08_3-2-4","80","9"
            "Violation: Function "clang::cxstring::createDup" (which has external linkage) defined multiple times.","createDup","MISRA08_3-2-4","67","9"
            "Violation: Function "clang::cxstring::createDup" (which has external linkage) defined multiple times.","createDup","MISRA08_3-2-4","96","9"
          "<a id=""251"">CXString.h</a>","","","",""
            "Violation: Global Object "clang::cxstring::createRef" (which has external linkage) defined multiple times.","createRef","MISRA08_3-2-4","65","9"
          "<a id=""252"">Indexing.cpp</a>","","","",""
            "Violation: Public Function "PPRegion::PPRegion" (which has external linkage) defined multiple times.","PPRegion","MISRA08_3-2-4","75","2"
            "Violation: Public Function "PPRegion::PPRegion" (which has external linkage) defined multiple times.","PPRegion","MISRA08_3-2-4","76","2"
      "3-3-1 Objects or functions with external linkage shall be declared in a header file - MISRA08_3-3-1","","","",""
        "libclang","","","",""
          "<a id=""253"">ARCMigrate.cpp</a>","","","",""
            "An object or function, clang_getRemappings, has external linkage and is not declared in a header file. Declare in header file or move to unnamed namespace.","clang_getRemappings","MISRA08_3-3-1","35","12"
            "An object or function, clang_getRemappingsFromFileList, has external linkage and is not declared in a header file. Declare in header file or move to unnamed namespace.","clang_getRemappingsFromFileList","MISRA08_3-3-1","77","12"
